,event_hash,variable,place_hash,name_cleaner_a,name_cleaner_b,rex_match,string_dist_osa
13345,862c6fe3b9b4db7e,V5,f5231a8f2af524f3,skinner,kampiyasimba,0,11
13347,862c6fe3b9b4db7e,V8,1886d74068ab6ee9,skinner,rumuruti forest,0,13
7649,46493cca61508217,V2,28ea6ed3f3bb453c,slains,gatondo,0,6
7652,46493cca61508217,V6,545d4e31f19fddaa,slains,gibb,0,5
7651,46493cca61508217,V5,e90a0bfedcc543c3,slains,jgillett,0,7
7654,46493cca61508217,V8,084f3de0656d541f,slains,ndiara,0,5
7650,46493cca61508217,V3,89e47e282dae6b8e,slains,wanjohi,0,7
10396,6392fbcaab2263ae,V8,97ae2e9f53c1f578,smallwood,oljoro orok,0,9
10394,6392fbcaab2263ae,V5,f7b85b6695617e9f,smallwood,oraimutia,0,8
10393,6392fbcaab2263ae,V2,9458d65802f60493,smallwood,oraimutia farm,0,13
10395,6392fbcaab2263ae,V7,6cba364c1d236e1c,smallwood,oraimutiafarm,0,12
21041,f14bb041457b03b8,V3,3876fe74ef4fe4b4,smith,gathanji,0,7
15593,a0453805dfa234d2,V1,78fa810cad096dfe,smith,olkalou,0,7
13417,870b2f367e21361d,V10,64b152d786371725,smith,saba farm,0,8
13416,870b2f367e21361d,V9,550eb732f9c877b1,smith,sabafarm,0,7
19711,da9d6391d2338b47,V6,9c6296b922f44075,smith,small pesi,0,8
19710,da9d6391d2338b47,V3,368983b4e9a44d6f,smith,smallpesi,0,7
13414,870b2f367e21361d,V7,b25d895de8fe0c19,smith,smiths farm,1,6
21040,f14bb041457b03b8,V2,bd119a107e932166,smith,supukolooltian,0,12
21042,f14bb041457b03b8,V5,d19dae4aa01ceb5c,smith,tandamara,0,8
13413,870b2f367e21361d,V6,a029d5e5ecbb2957,smith,tumainifarm,0,9
21491,f828e477a0db7dd4,V5,9b8c462fe3d574f9,smith,upper gilgil,0,11
19709,da9d6391d2338b47,V2,2f3df66142c6f035,smith,uruku,0,5
21492,f828e477a0db7dd4,V7,42b4c7af960b9bd6,smith,van straaten,0,10
7855,48dd9747bdd7689d,V3,64b152d786371725,smiths farm,saba farm,0,5
7854,48dd9747bdd7689d,V2,550eb732f9c877b1,smiths farm,sabafarm,0,6
7856,48dd9747bdd7689d,V6,54368c91f41774c6,smiths farm,smith,0,6
7857,48dd9747bdd7689d,V7,7accadd18e7873f2,smiths farm,tumaini farm,0,6
7858,48dd9747bdd7689d,V10,a029d5e5ecbb2957,smiths farm,tumainifarm,0,7
21866,ff4443b522a1dc6f,V2,f062d732a13bd43c,snr,huguini,0,6
21868,ff4443b522a1dc6f,V7,192bd9231acb1b48,snr,huguini road,0,10
21869,ff4443b522a1dc6f,V10,8dca7df810de1e23,snr,ihitha,0,6
21867,ff4443b522a1dc6f,V5,fc1a6c5336998bc4,snr,thegenge,0,7
15499,9eaa265ab1c2cc22,V3,0d31262dde978337,south gaturi,riandu,0,11
6963,3ef7a1763756c8b4,V4,554c12fe0524583a,south gaturi,rututu,0,8
15497,9eaa265ab1c2cc22,V1,041159b61121c616,south gaturi,siakagosublocation,0,13
18825,ccfbaec26050417e,V2,33581be0ba5dd45b,south kagaari,gichera,0,11
18827,ccfbaec26050417e,V9,9bf1f20ba3195053,south kagaari,kagaari,0,6
7384,43a1ab909ba2e839,V7,d61ba41d9e43a466,south kinangop,chege,0,12
7383,43a1ab909ba2e839,V6,afc1a9b9595779c2,south kinangop,chegesublocation,0,14
11531,7228036ad5bde055,V8,2c2874b3089407f1,south kinangop,cowan,0,11
11530,7228036ad5bde055,V7,2bbef62623ece1ea,south kinangop,cowen,0,12
11363,700fa1f5823381a7,V6,fbeb6e2d3ea20451,south kinangop,elephant the,0,12
18912,ce472d0632a3ec29,V9,a1faef2341b7e504,south kinangop,embusagani road,0,13
11364,700fa1f5823381a7,V7,1a12d00a99753dcd,south kinangop,feys peak,0,12
13209,84a87a9719f33edc,V1,257e5ace61f205b7,south kinangop,gatare,0,12
13210,84a87a9719f33edc,V3,c878b00d1a889971,south kinangop,gatare forest,0,13
19958,df0723c77fc5de68,V7,46a88f7dc7c6cae1,south kinangop,gategi,0,12
7323,428bb484f3f5930f,V10,5c6e664ef4f3bd80,south kinangop,gikai,0,12
19253,d2f07532062cce68,V8,5615379bd94495a8,south kinangop,gikuu,0,13
6691,3c32206fb0f62011,V8,88eb264e68243718,south kinangop,githima,0,10
329,0299c464a073223c,V10,75b7f1a6223935c3,south kinangop,iamweri,0,13
18367,c48c92855a94e0ed,V7,ce62f7e1eb06ef79,south kinangop,irati,0,12
792,067d762abc1f50c1,V5,5b802c9372062254,south kinangop,kachororia,0,13
326,0299c464a073223c,V4,01c7286396a93ce0,south kinangop,kariani,0,11
16630,ad16fbbc692b0e8d,V4,6e647318b13b4d57,south kinangop,karichora,0,13
328,0299c464a073223c,V9,5aa07aafdc1c4ffb,south kinangop,kiamweri,0,12
7596,45df053c00d333a8,V3,64b5dcddff9e8803,south kinangop,kijabe,0,11
7600,45df053c00d333a8,V7,ad26549177634db5,south kinangop,kijabe primary,0,13
16629,ad16fbbc692b0e8d,V3,c6ce07576262f725,south kinangop,kinangop gilgil,1,13
790,067d762abc1f50c1,V1,9aca668b70555dda,south kinangop,kipipiri,0,12
7386,43a1ab909ba2e839,V9,8a232ac4e0bf85dd,south kinangop,kiriaini,0,12
327,0299c464a073223c,V5,14064131f8dbba7f,south kinangop,kiriani,0,11
6692,3c32206fb0f62011,V9,3e2181f2608556a0,south kinangop,kisima,0,12
11361,700fa1f5823381a7,V3,d727eb4b9decb8d7,south kinangop,knoll the,0,13
11532,7228036ad5bde055,V9,39fcd433b51ab3e0,south kinangop,koortze,0,13
7378,43a1ab909ba2e839,V1,14d08ea690cc8143,south kinangop,loc 1,0,12
16631,ad16fbbc692b0e8d,V8,4ed375b7b8c0199e,south kinangop,maggius farm,0,13
8361,4e200dd3112cb908,V1,ee37a352fd2f2a16,south kinangop,mara ngishu,0,12
19254,d2f07532062cce68,V10,a4814dede9f194d7,south kinangop,maragua,0,12
8365,4e200dd3112cb908,V6,c8b5fc4dfbbea5f3,south kinangop,marangishu,0,13
19959,df0723c77fc5de68,V9,63692d75b09da909,south kinangop,marurumo,0,13
9204,568a697e522f960d,V2,3c8cbca5ede6cd45,south kinangop,matandara,0,12
9207,568a697e522f960d,V5,81d7d159f0a8f01b,south kinangop,mathaguta,0,11
9208,568a697e522f960d,V6,fb3d47a7d3e52425,south kinangop,mathandara,0,11
9203,568a697e522f960d,V1,ecc356b29b9d4046,south kinangop,mathangauta,0,11
7379,43a1ab909ba2e839,V2,80284b64d123d1f7,south kinangop,matundu,0,12
8364,4e200dd3112cb908,V5,986afc23d88006d6,south kinangop,mcecherns farm,0,13
18913,ce472d0632a3ec29,V10,774f00a7ea1d3387,south kinangop,miuu,0,13
8362,4e200dd3112cb908,V2,fc5aaa63e17799a0,south kinangop,mugumo,0,12
9206,568a697e522f960d,V4,35062f0d8bcbbf70,south kinangop,mugumoini,0,11
9205,568a697e522f960d,V3,d116353bb9f4c92c,south kinangop,mugumoni,0,12
11528,7228036ad5bde055,V4,fa4f6627b149c8d0,south kinangop,muller,0,13
791,067d762abc1f50c1,V4,f042be94b81fa87c,south kinangop,murphys farm,0,12
19954,df0723c77fc5de68,V1,2f28f76b28a9f0da,south kinangop,mwea,0,13
19251,d2f07532062cce68,V4,bf9457569eeab8e1,south kinangop,mwerua location,0,12
19250,d2f07532062cce68,V3,32374b253749036b,south kinangop,mwerualocation,0,12
7597,45df053c00d333a8,V4,c6e4ec2bbc3c3738,south kinangop,nasaia,0,12
7598,45df053c00d333a8,V5,eeb25352d008f7e2,south kinangop,national oil,0,11
19960,df0723c77fc5de68,V10,f02f7d3833180c02,south kinangop,ndindiruku,0,13
7381,43a1ab909ba2e839,V4,224964627a3ae0e2,south kinangop,ndunyu chege,0,12
7382,43a1ab909ba2e839,V5,4bb99a7a9697a22e,south kinangop,ndunyuchege,0,12
3345,1acaacdec4285af1,V5,35f1eeebf04e098a,south kinangop,njabini,0,12
18911,ce472d0632a3ec29,V7,9b3047aa60dfd8a2,south kinangop,nyamindi,0,12
11527,7228036ad5bde055,V3,6a1dbe989f978175,south kinangop,ol bolossat,0,12
11529,7228036ad5bde055,V5,21ca5fa7b5f463b6,south kinangop,olondoto,0,11
7595,45df053c00d333a8,V2,f893038d3a682a42,south kinangop,path,0,12
16628,ad16fbbc692b0e8d,V2,bf0271e56338469a,south kinangop,phillips,0,12
7318,428bb484f3f5930f,V5,6bd70dea91e7a041,south kinangop,rays,0,13
18908,ce472d0632a3ec29,V1,721298e5a5a162a6,south kinangop,redhanga,0,10
18910,ce472d0632a3ec29,V3,f7b346e4020cbc45,south kinangop,riethanga,0,9
18909,ce472d0632a3ec29,V2,39d0f13a78b9d816,south kinangop,rithanga,0,9
19249,d2f07532062cce68,V1,05bf215f1cb473c5,south kinangop,rukanga,0,9
7380,43a1ab909ba2e839,V3,bdfbf4c78e2200bb,south kinangop,rwathe,0,12
7320,428bb484f3f5930f,V7,1caee669dd766a67,south kinangop,scott and sugdens,0,13
11365,700fa1f5823381a7,V8,0440bfae2c084a51,south kinangop,spiers farm,0,12
11533,7228036ad5bde055,V10,93392a834631b4e2,south kinangop,supuko lereko,0,11
11362,700fa1f5823381a7,V4,edae556aecaba5c9,south kinangop,the elephant,0,12
11360,700fa1f5823381a7,V1,9d221478590b8f0a,south kinangop,the knoll,0,10
7602,45df053c00d333a8,V10,e130991da492be7f,south kinangop,thingitungi,0,10
7321,428bb484f3f5930f,V8,0831ef7827dade5d,south kinangop,twelve apostles,0,14
793,067d762abc1f50c1,V6,7bdccd9e5906b228,south kinangop,wainoro,0,11
16800,aff69214526cad48,V4,199d04ff2206df20,south kinangop,wamuhu,0,13
12071,786b762f804ea95d,V5,af208e423bea8a84,south lake,01 kalau,0,8
12072,786b762f804ea95d,V6,eebe2ae4a995cf06,south lake,joubert,0,8
12070,786b762f804ea95d,V4,182ab1251be2c7e3,south lake,kilimangai farm,0,13
12069,786b762f804ea95d,V3,3c165e4e5136b582,south lake,lesirko,0,9
12073,786b762f804ea95d,V8,c50c348fcdef3562,south lake,lorsirkon,0,9
12068,786b762f804ea95d,V2,41ca4f8f8c797287,south lake,white,0,8
12441,7c02a688fb665766,V9,294fa6c685c86a15,south mathioya valley,chania valley,0,10
13008,820817190134223a,V2,b73c7f18505abae0,south nyeri reserve,kairuthi snr,0,14
10903,6b24182815195971,V9,cbeaff096b5997cb,south nyeri reserve,urumanthi ford,0,14
2233,11b8241fb1c046e2,V9,8f4ba7654538e263,south of kerugoya,kerogoya,1,10
2231,11b8241fb1c046e2,V2,bdc9d531e7978346,south of kerugoya,kerugoya,1,9
2232,11b8241fb1c046e2,V6,58688c1dc44f2bad,south of kerugoya,keruguya,1,10
21509,f8d85d2910ca5c23,V6,e3e204ef935decc9,south olchoro,kepise,0,13
21508,f8d85d2910ca5c23,V4,58a118ffe52d6924,south olchoro,ol alabwak,0,10
21507,f8d85d2910ca5c23,V2,accc04276ecd1287,south olchoro,olalabwak,0,11
10635,681c0c45bdb6b232,V2,1a12d00a99753dcd,spiers farm,feys peak,0,8
10637,681c0c45bdb6b232,V5,1350df77f0eb0543,spiers farm,iamweri,0,9
10636,681c0c45bdb6b232,V4,a5dbc9b72d974742,spiers farm,kiamweri,0,9
11717,73c5830db924705a,V8,2a6621b639331def,spooner,gibbs,0,7
13800,8c8593fc93037644,V8,593db62638483ebe,spooner,gillett,0,7
11713,73c5830db924705a,V1,68ba19b99bc33394,spooner,jungeri,0,6
11714,73c5830db924705a,V3,6a736ae1cd7d812a,spooner,lomba farm,0,9
13801,8c8593fc93037644,V9,eb8fcec89c23e5f1,spooner,simbara estates,0,13
11715,73c5830db924705a,V4,98b75a3c9384e68f,spooner,wanjohi,0,7
9259,572fe3e9658b7174,V6,10a5de8489b01e62,squairs,belle vue,0,9
9256,572fe3e9658b7174,V2,c0c05095a09a3831,squairs,bellevue,0,8
13239,851a2a2bb2986df2,V10,ae9180edf8213eef,squairs,berisha,0,7
13237,851a2a2bb2986df2,V3,7b7ef0f214f74afa,squairs,elephant,0,8
11706,73c05438b9bf8a86,V6,eeb3413b62849a3f,squairs,gatarakwa,0,8
9260,572fe3e9658b7174,V10,335992c3d3d4adee,squairs,harleys farm,0,10
11707,73c05438b9bf8a86,V8,e47f618b201927fe,squairs,kabati,0,6
11704,73c05438b9bf8a86,V2,1ad96b8e931576d3,squairs,kamariki,0,6
9258,572fe3e9658b7174,V4,b49b303064607c43,squairs,observation hill,0,13
9257,572fe3e9658b7174,V3,b6eae7d3fde88d2d,squairs,observationhill,0,12
13236,851a2a2bb2986df2,V2,80fb14848496b884,squairs,olologonya,0,10
13238,851a2a2bb2986df2,V9,f7c77a55bdffcd8b,squairs,pirisya,0,7
9255,572fe3e9658b7174,V1,5e9480fb7377a25d,squairs,squairs farm,0,5
4649,273d0ba09a222812,V8,10a5de8489b01e62,squairs farm,belle vue,0,11
4644,273d0ba09a222812,V2,c0c05095a09a3831,squairs farm,bellevue,0,12
7065,400690d39e8fdc71,V9,077e971ebb153cd4,squairs farm,gura falls,0,8
4648,273d0ba09a222812,V7,335992c3d3d4adee,squairs farm,harleys farm,0,6
7063,400690d39e8fdc71,V2,25bde28700457c35,squairs farm,karura falls,0,9
7064,400690d39e8fdc71,V3,dacf50d371de35e5,squairs farm,magura,0,10
4647,273d0ba09a222812,V5,b49b303064607c43,squairs farm,observation hill,0,12
4645,273d0ba09a222812,V3,b6eae7d3fde88d2d,squairs farm,observationhill,0,13
4646,273d0ba09a222812,V4,4ef9e96b888efd8c,squairs farm,thorpes farm ngobit,0,13
540,0451a17e32b00f58,V2,704b33f3c53bdbba,ss bastards farm,esperanza farm,0,9
542,0451a17e32b00f58,V4,ca3753aee683691a,ss bastards farm,kagere,0,14
541,0451a17e32b00f58,V3,d2b5b8ca8bf643aa,ss bastards farm,kiairathe,0,14
543,0451a17e32b00f58,V5,c48c51f8e14c2998,ss bastards farm,makaliakiboso,0,14
545,0451a17e32b00f58,V7,d606232f2c111adc,ss bastards farm,tegessi farm,0,10
544,0451a17e32b00f58,V6,860725904cf4f4c8,ss bastards farm,tegessifarm,0,10
546,0451a17e32b00f58,V10,022576019ff1881f,ss bastards farm,tozers,0,14
20084,e1089a44cefc07e4,V8,06520a03e67ed488,ssbastards farm,engare moyok,0,13
20081,e1089a44cefc07e4,V4,30c3d94c34324885,ssbastards farm,gadhika,0,12
20085,e1089a44cefc07e4,V10,a0b875bc111c90db,ssbastards farm,kanunga,0,13
20079,e1089a44cefc07e4,V2,c0c2cb2e685fb39e,ssbastards farm,ssbastards farm nanyuki,1,8
20080,e1089a44cefc07e4,V3,5db19b29625993d7,ssbastards farm,tozers farm,0,8
4972,2a2ca5c7ef84e67a,V1,2bd50a45f1b02467,ssbastards farm nanyuki,ssbastards farm,1,8
5680,319ef286b8857c57,V3,3876fe74ef4fe4b4,ssmith,gathanji,0,8
5683,319ef286b8857c57,V8,2d71fe6b05ac58d7,ssmith,hurts farm,0,9
5684,319ef286b8857c57,V9,3018f1f72f407307,ssmith,kinghorn,0,8
5679,319ef286b8857c57,V2,bd119a107e932166,ssmith,supukolooltian,0,12
5681,319ef286b8857c57,V5,d19dae4aa01ceb5c,ssmith,tandamara,0,8
14506,92ca08df3d7d6930,V9,3bfa9892864fe7b5,stevens farm,carwrights farm,0,9
14507,92ca08df3d7d6930,V10,3aa7f60a44b8a3a2,stevens farm,duffers pool,0,9
14505,92ca08df3d7d6930,V8,823ef6655f07ae5c,stevens farm,dufferspool,0,10
14504,92ca08df3d7d6930,V7,275c9ad689f59914,stevens farm,fatles farm,0,5
14502,92ca08df3d7d6930,V2,b601ec719a54d020,stevens farm,hermans,0,10
14503,92ca08df3d7d6930,V3,ed98bf240cd823ff,stevens farm,karunga,0,10
19789,dbb7dbc5c67dc10c,V2,78fb95764944c825,steyn,hall,0,5
19794,dbb7dbc5c67dc10c,V9,83d28110e32fd21f,steyn,magomano,0,7
19791,dbb7dbc5c67dc10c,V4,9d1d5176387e6601,steyn,malewa,0,5
19792,dbb7dbc5c67dc10c,V6,224b9d93a7d970e4,steyn,nyandarua,0,9
19790,dbb7dbc5c67dc10c,V3,e74dbe2e42f14e9f,steyn,odendaal,0,7
19793,dbb7dbc5c67dc10c,V8,bccf0607104394da,steyn,wanjohi,0,7
9864,5dceeb73e4277ef6,V9,95fca7cd7fdc4e8d,stop line,kamagogo,0,9
9862,5dceeb73e4277ef6,V6,c3c1b206627c4dfb,stop line,kiangondu,0,9
9865,5dceeb73e4277ef6,V10,fbeca53d2d7d68d7,stop line,kirigi,0,8
9861,5dceeb73e4277ef6,V5,04e8f3eb9886d6c0,stop line,ruguti river,0,9
9863,5dceeb73e4277ef6,V8,82ac8df905dc147f,stop line,samji,0,7
771,06461334645b29ae,V4,948218db7eaf76da,streatfields farm,maiella estate,0,13
9559,5b68050472ade81f,V3,8b4c71f93beef006,streets,burtons farm,0,10
9558,5b68050472ade81f,V2,22a21619989db4aa,streets,dorrington,0,8
9561,5b68050472ade81f,V5,e55769e18ff7eff0,streets,kariakomo,0,8
9563,5b68050472ade81f,V7,0c029305cd986e6e,streets,kiamiogo,0,8
9565,5b68050472ade81f,V9,a3482161827758e4,streets,kiraro,0,6
9560,5b68050472ade81f,V4,00e5eb300559a84a,streets,muthithi,0,7
9564,5b68050472ade81f,V8,afb9b8530804fee8,streets,mweria,0,6
5976,350d889bed484d8d,V10,09d41e424fc4c0d0,strongs,gitanguin,0,7
5972,350d889bed484d8d,V6,12f95173341aebeb,strongs,jericho fort,0,10
16789,afce685d0cc34c28,V10,48f72c9ba92171b3,strongs,kahuru,0,7
5970,350d889bed484d8d,V2,0b9aa700783a8314,strongs,kianjoya,0,8
5971,350d889bed484d8d,V5,cb8def8724bb3523,strongs,lereko,0,6
5975,350d889bed484d8d,V9,bf8ad6e6cae86bcc,strongs,miti mingi,0,7
16787,afce685d0cc34c28,V7,84802a92016cda87,strongs,mogotiu,0,6
5974,350d889bed484d8d,V8,babb0d15a2e180bf,strongs,mucharageroad,0,12
16785,afce685d0cc34c28,V4,165629f98e170541,strongs,mugutyu engare,0,11
16786,afce685d0cc34c28,V5,07389a54b8fe6831,strongs,muruaki,0,6
18119,c0e807f4052b8272,V9,f9756879a37e4aca,strongs,murungaru,0,6
16784,afce685d0cc34c28,V3,d0f63cec832246fc,strongs,wilsons farm,0,10
16783,afce685d0cc34c28,V1,901670b7db09ac48,strongs,wishipon,0,7
13600,89cb397e029807cc,V8,1625451c6acedc46,subugu,matindiri,0,9
6384,398aab67257aaa19,V2,2df773c43badce8c,subugu,sabugo estate,0,9
6386,398aab67257aaa19,V6,b599190ce983f8fa,subugu,sabugu east,0,6
6383,398aab67257aaa19,V1,bb0f318625aeaddc,subugu,sabugu estates,0,9
8299,4d64fd0aee08db15,V5,745d6bf7447797d9,subukia,chui lodge,0,9
8298,4d64fd0aee08db15,V4,1167974c83a44f07,subukia,manunga estate,0,12
8302,4d64fd0aee08db15,V10,b0c76de8b8d9adb3,subukia,naibor ajijik,0,11
8296,4d64fd0aee08db15,V2,4ed8da7c6508454f,subukia,ngoondi,0,7
8297,4d64fd0aee08db15,V3,f79bae1736b4e518,subukia,ngunyumu,0,7
8300,4d64fd0aee08db15,V6,686415232bc8c852,subukia,sakutiek,0,5
14499,92b7355eef791d16,V9,1b50b865c4093b27,sukari,graduation field,0,14
14498,92b7355eef791d16,V8,5544762e66b2f639,sukari,graduation road,0,13
14494,92b7355eef791d16,V3,186cdfed4ac03fba,sukari,ruiru,0,4
14496,92b7355eef791d16,V5,90a89af6de53cb33,sukari,sukari dams,1,5
14495,92b7355eef791d16,V4,e338c81ccc1c95f7,sukari,sunrise estate,0,11
13675,8ae3d446b12f4e88,V2,1ff7f4d3d371b3cc,sukari estate,kibanguini,0,12
13676,8ae3d446b12f4e88,V3,86a6d1b220e8a0dd,sukari estate,kiu,0,11
13677,8ae3d446b12f4e88,V4,d3d96f395e6a2694,sukari estate,kiuu,0,11
4265,23293d091b5bd0b1,V4,b105101fadbee9aa,suswa,erusia,0,3
4264,23293d091b5bd0b1,V3,92132e9d36f7a38a,suswa,lelongo,0,7
4266,23293d091b5bd0b1,V7,eda79badd9ceb850,suswa,mt suswa road,1,8
12879,80b2c7efaceb6a10,V4,ad5846854b36d29f,sutcliffes farm,monte carlo ranch,0,14
11054,6ce4f613e9013bf8,V2,6fa75c1d275bd076,sutherlands farm,olorongoti,0,14
11058,6ce4f613e9013bf8,V10,56bdcbb93f28ae18,sutherlands farm,turasha,0,11
1054,08b371531236fc37,V3,c6747b6fb7b59688,swans farm,douglas farm,0,6
1053,08b371531236fc37,V2,fedf2b32c1b9d681,swans farm,ndare,0,7
1055,08b371531236fc37,V4,07a33a4150a97983,swans farm,ndare forest,0,8
1057,08b371531236fc37,V10,e96e883901639e5f,swans farm,ngare ndare forest,0,13
1056,08b371531236fc37,V5,09d84a89bac543d3,swans farm,simangua,0,7
6294,38c97a00355d0b51,V7,c39273fcf6b4bbe1,swift,aberdar,0,7
13326,860f7bec55f0ce59,V9,cbe3db4d40c7c4b4,swifts  ngobit,forest area,0,12
13327,860f7bec55f0ce59,V10,1ffe0eb4f778139c,swifts  ngobit,hesselbergers,0,13
13324,860f7bec55f0ce59,V7,6cf9006b0ea9ee3c,swifts  ngobit,swifts farm,0,7
13322,860f7bec55f0ce59,V2,55edf297933f688b,swifts  ngobit,uaso nyiro,0,11
13325,860f7bec55f0ce59,V8,13ff78b6c22eed3c,swifts  ngobit,uasonyiro,0,12
4199,226a43219f1c3765,V3,689bb200c1a63b19,swifts farm,kanyiriri,0,10
4198,226a43219f1c3765,V2,160780c33594ff91,swifts farm,swifts  ngobit,1,7
4200,226a43219f1c3765,V6,55edf297933f688b,swifts farm,uaso nyiro,0,10
20065,e098e2978220f1d2,V3,fe475ec02255ebcc,swikumli,gichagiini,0,9
20064,e098e2978220f1d2,V2,fc25407efa16c026,swikumli,ikumi,0,3
20066,e098e2978220f1d2,V5,599f8886dfe14f16,swikumli,kaiheho,0,7
20067,e098e2978220f1d2,V6,3af02151e73a7841,swikumli,kaiheo,0,7
20069,e098e2978220f1d2,V9,2c668de083c6bf96,swikumli,kiaheho,0,7
2179,1153fadad8404a92,V2,eced814ffa15fd4b,swkireri,emarira,0,6
2182,1153fadad8404a92,V10,268f1846b1ed5c75,swkireri,kariua,0,6
2181,1153fadad8404a92,V5,4164c970025d8a47,swkireri,kariuwa,0,7
2180,1153fadad8404a92,V3,19f15ea5a0df4139,swkireri,mathareini,0,7
12868,80911e5e2a6e36ba,V2,6c50d69e6e7d86b9,syabei,eoret narasha,0,12
12869,80911e5e2a6e36ba,V5,13e7b6acac424718,syabei,eoretnarasha,0,11
12870,80911e5e2a6e36ba,V6,3e48ea4a4cec8e47,syabei,nyukie olchorro,0,13
12559,7d1ce8cf689a576f,V4,d33523eb7b2ede7b,tambaya,gaikundo,0,7
12561,7d1ce8cf689a576f,V10,f660afcc8da222b3,tambaya,kiamwenja,0,6
12560,7d1ce8cf689a576f,V9,2f391d46dd46e1db,tambaya,kibirigwi,0,9
12556,7d1ce8cf689a576f,V1,0bb150a16585f066,tambaya,ruthenji sloc,0,12
11031,6c998084c167cb18,V2,23b4f73caf77943a,tana,nanyuki north,0,11
11035,6c998084c167cb18,V8,31400f78e7423601,tana,nanyuki south,0,11
11032,6c998084c167cb18,V5,d7fe4dc1df916bcd,tana,nanyukinorth,0,10
11033,6c998084c167cb18,V6,c4a9a314da29d5d5,tana,nanyukisouth,0,10
11034,6c998084c167cb18,V7,cd802efa2cb0c64a,tana,south nanyuki,0,10
4774,28db1ec00b93bda1,V6,5cf1e4d7dd50140b,tana river,hwua,0,9
20983,f07ccae7bc4f52c0,V10,5c5c81827542c17a,tana river,kamiraru,0,8
20982,f07ccae7bc4f52c0,V9,fffb189f2197c8f3,tana river,kamitatu,0,9
20980,f07ccae7bc4f52c0,V7,d2d8d9f0c8d4bd0f,tana river,kiamatugu,0,9
4770,28db1ec00b93bda1,V1,70bb73dd3df9f871,tana river,lower tana,1,9
4771,28db1ec00b93bda1,V2,05a898098683a500,tana river,makutano,0,9
20981,f07ccae7bc4f52c0,V8,ab155821fc457a3b,tana river,r gathiba,0,8
4776,28db1ec00b93bda1,V9,80b7597d6bd14564,tana river,tana,1,6
4775,28db1ec00b93bda1,V7,69e26d5a7890c3d8,tana river,tana mutithi,1,6
4773,28db1ec00b93bda1,V4,d49483c28494a3f2,tana river,wachoro,0,8
13145,83530f56f1916b1f,V9,1cf2745ad3ffb1ac,tenganga,tinganga sublocation,1,13
13143,83530f56f1916b1f,V4,9e346172cea416ca,tenganga,tingangasublocation,1,12
16041,a5e618e3c9777ee7,V1,8856485cb8a16f89,tetu lee,faugusts farm,0,11
16045,a5e618e3c9777ee7,V5,369f1bf32aaf6e39,tetu lee,kihugo,0,7
16046,a5e618e3c9777ee7,V6,151dcd23d8160db3,tetu lee,kihuyo,0,7
16043,a5e618e3c9777ee7,V3,481fb0a5078bfbb4,tetu lee,muringato,0,9
16042,a5e618e3c9777ee7,V2,8de128bdd816816c,tetu lee,totu loc,0,3
4617,270989ef7aa24ff4,V1,235efa987759742b,tetu loc snr,kanjora,0,11
7469,443a85bebe11b312,V3,9e0159d16cd085b9,tetu loc snr,karunaini,0,10
4619,270989ef7aa24ff4,V5,e492206a4b213b56,tetu loc snr,kinaini,0,11
7471,443a85bebe11b312,V6,1121cf37debf6d6c,tetu loc snr,miagayuini,0,11
4618,270989ef7aa24ff4,V2,169e9993151cbc6b,tetu loc snr,nyamakuyu,0,12
2038,0f86348eef2c3f5f,V1,22e19f10103a1dba,tfalls,dickinson,0,8
20300,e50a9bfb804298d7,V2,45e52906964e1ed7,tfalls,form 1 block,0,11
20301,e50a9bfb804298d7,V3,4ee24f11001a2969,tfalls,form 3 block,0,11
20299,e50a9bfb804298d7,V1,a03a838ef6a3d89c,tfalls,form 4 block,0,11
1604,0c6bb83122dc9c11,V3,cf6b9a26efe7fbcd,tfalls,fowkes,0,5
7820,489f306b2c6d6fb2,V8,e0178d9095f8850c,tfalls,fvan blerk,0,8
20305,e50a9bfb804298d7,V8,8ebaa69bbba0fa14,tfalls,girls hostels,0,10
6010,355638e8c6cf6ef6,V3,a735e9ebdbb090b9,tfalls,hawkins,0,6
1606,0c6bb83122dc9c11,V6,9bb65a8ea8f61f36,tfalls,ildarakwa,0,8
6011,355638e8c6cf6ef6,V4,0fd80d5ca3cecd77,tfalls,iruku,0,6
8620,504924b616d3d183,V10,446a09212520eae6,tfalls,jennings,0,7
15510,9edc72769d951582,V5,66718169deb533c3,tfalls,kanyagia,0,7
11767,74743f9c65823f5e,V8,135ce0035b0999bf,tfalls,kapchepterit,0,12
33,002b3c32ac04c74c,V1,20da287c1f010a84,tfalls,kiawara,0,6
18312,c3e38de01e11f43c,V5,3691e690d51638b6,tfalls,king,0,6
10513,65569d0fd0272fd0,V2,5c53607e8f06b293,tfalls,kiriogo,0,7
18317,c3e38de01e11f43c,V10,1f32e498bc34f404,tfalls,meyler,0,5
11764,74743f9c65823f5e,V2,a93e56485c5de950,tfalls,moloi,0,5
6014,355638e8c6cf6ef6,V10,ab7c65f94cbc3b96,tfalls,mutaroranch,0,9
1605,0c6bb83122dc9c11,V4,58439e1f95b2ee6a,tfalls,ndaragwa,0,7
1607,0c6bb83122dc9c11,V10,5b772fa1cb2cff01,tfalls,ndaragwa hill,0,11
2040,0f86348eef2c3f5f,V3,42203de6a7176324,tfalls,no 1 mill,0,8
37,002b3c32ac04c74c,V5,4711a2b8ae2aa667,tfalls,normans,0,6
